gender,sport,location,year,rank,name,country,results 
M,marathon,los angeles,1984,36,jesus herrera,MEX,2:20:33.00
M,marathon,los angeles,1984,37,hong-yul lee,KOR,2:20:56.00
M,marathon,los angeles,1984,38,juan rodrigo camacho,BOL,2:21:04.00
M,marathon,los angeles,1984,39,cor vriend,NED,2:21:08.00
M,marathon,los angeles,1984,40,frans ntaole,LES,2:21:09.00
M,marathon,los angeles,1984,41,johan geirnaert,BEL,2:21:35.00
M,marathon,los angeles,1984,42,jacques boxberger,FRA,2:22:00.00
M,marathon,los angeles,1984,43,marco marchei,ITA,2:22:38.00
M,marathon,los angeles,1984,44,arthur boileau,CAN,2:22:43.00
M,marathon,los angeles,1984,45,samuel hlawe,SWZ,2:22:45.00
M,marathon,los angeles,1984,46,baikuntha manandhar,NEP,2:22:51.00
M,marathon,los angeles,1984,47,ahmed mohamed ismail,SOM,2:23:27.00
M,marathon,los angeles,1984,48,hong-nak chae,KOR,2:23:33.00
M,marathon,los angeles,1984,49,joseph maisiba-otieno,KEN,2:24:13.00
M,marathon,los angeles,1984,50,bruno lafranchi,SUI,2:24:38.00
M,marathon,los angeles,1984,51,richard hooper,IRL,2:24:41.00
M,marathon,los angeles,1984,52,derek adamson,JAM,2:25:02.00
M,marathon,los angeles,1984,53,claudio caban,PUR,2:27:16.00
M,marathon,los angeles,1984,54,marc agosta,LUX,2:27:41.00
M,marathon,los angeles,1984,55,wilson theleso,BOT,2:29:20.00
M,marathon,los angeles,1984,56,alejandro silva,CHI,2:29:53.00
M,marathon,los angeles,1984,57,chang-ming chen,TPE,2:29:57.00
M,marathon,los angeles,1984,58,won-sick kim,KOR,2:30:57.00
M,marathon,los angeles,1984,59,ruben aguilar,ARG,2:31:18.00
M,marathon,los angeles,1984,60,shemtov sabag,ISR,2:31:34.00
M,marathon,los angeles,1984,61,vincent rakabaele,LES,2:32:15.00
M,marathon,los angeles,1984,62,marios kassianidis,CYP,2:32:51.00
M,marathon,los angeles,1984,63,arjun pandit,NEP,2:32:53.00
M,marathon,los angeles,1984,64,ismael mahmoud ghassab,JOR,2:33:30.00
M,marathon,los angeles,1984,65,alain bordeleau,CAN,2:34:27.00
M,marathon,los angeles,1984,66,tau john tokwepota,PNG,2:36:36.00
M,marathon,los angeles,1984,67,patrick nyambariro-nhauro,ZIM,2:37:18.00
M,marathon,los angeles,1984,68,kimurgor ngeny,KEN,2:37:19.00
M,marathon,los angeles,1984,69,amira prasad yadav,NEP,2:38:10.00
M,marathon,los angeles,1984,70,adolphe ambowode,CAF,2:41:26.00
M,marathon,los angeles,1984,71,carlos avila,HON,2:42:03.00
M,marathon,los angeles,1984,72,jules randrianarivelo,MAD,2:43:05.00
M,marathon,los angeles,1984,73,abdul lahij ahmed,SOM,2:44:39.00
M,marathon,los angeles,1984,74,george mambosasa,MAW,2:46:14.00
M,marathon,los angeles,1984,75,marlon selwyn williams,ISV,2:46:50.00
M,marathon,los angeles,1984,76,johnson mbangiwa,BOT,2:48:12.00
M,marathon,los angeles,1984,77,leonardo illut,PHI,2:49:39.00
M,marathon,los angeles,1984,78,dieudonne lamothe,HAI,2:52:18.00
W,marathon,los angeles,1984,1,joan benoit,USA,2:24:52.00
W,marathon,los angeles,1984,2,grete waitz-andersen,NOR,2:26:18.00
W,marathon,los angeles,1984,3,rosa mota,POR,2:26:57.00
W,marathon,los angeles,1984,4,ingrid kristiansen-christensen,NOR,2:27:34.00
W,marathon,los angeles,1984,5,lorraine mary moller,NZL,2:28:34.00
W,marathon,los angeles,1984,6,priscilla welch,GBR,2:28:54.00
W,marathon,los angeles,1984,7,lisa martin-ondieki-o'dea,AUS,2:29:03.00
W,marathon,los angeles,1984,8,sylvia ruegger,CAN,2:29:09.00
W,marathon,los angeles,1984,9,laura fogli,ITA,2:29:28.00
W,marathon,los angeles,1984,10,tuija toivonen,FIN,2:32:07.00
W,marathon,los angeles,1984,11,joyce esther smith,GBR,2:32:48.00
W,marathon,los angeles,1984,12,alba milana,ITA,2:33:01.00
W,marathon,los angeles,1984,13,dorthe skovshoved rasmussen,DEN,2:33:40.00
W,marathon,los angeles,1984,14,sarah louise rowell,GBR,2:34:08.00
W,marathon,los angeles,1984,15,sinikka keskitalo,FIN,2:35:15.00
W,marathon,los angeles,1984,16,charlotte teske-bernhardt,FRG,2:35:56.00
W,marathon,los angeles,1984,17,annemarie malone,CAN,2:36:33.00
W,marathon,los angeles,1984,18,marie-louise hamrin,SWE,2:36:41.00
W,marathon,los angeles,1984,19,nanae sasaki,JPN,2:37:04.00
W,marathon,los angeles,1984,20,paola moro,ITA,2:37:06.00
W,marathon,los angeles,1984,21,ria van landeghem,BEL,2:37:11.00
W,marathon,los angeles,1984,22,carolina beurskens,NED,2:37:51.00
W,marathon,los angeles,1984,23,regina joyce,IRL,2:37:57.00
W,marathon,los angeles,1984,24,marie christine deurbroeck,BEL,2:38:01.00
W,marathon,los angeles,1984,25,maria trujillo,MEX,2:38:50.00
W,marathon,los angeles,1984,26,bente moe,NOR,2:40:52.00
W,marathon,los angeles,1984,27,mary o'connor,NZL,2:41:22.00
W,marathon,los angeles,1984,28,carey may,IRL,2:41:27.00
W,marathon,los angeles,1984,29,francine peeters,BEL,2:42:22.00
W,marathon,los angeles,1984,30,zehava shmueli,ISR,2:42:27.00
W,marathon,los angeles,1984,31,lai-chu ng,HKG,2:42:38.00
W,marathon,los angeles,1984,32,monica regonesi,CHI,2:44:44.00
W,marathon,los angeles,1984,33,naydi nazario,PUR,2:45:49.00
W,marathon,los angeles,1984,34,yuko gordon,HKG,2:46:12.00
W,marathon,los angeles,1984,35,ena guevara,PER,2:46:50.00
W,marathon,los angeles,1984,36,julie ann brown,USA,2:47:33.00
W,marathon,los angeles,1984,37,gaby andersen-schiess,SUI,2:48:42.00
W,marathon,los angeles,1984,38,rita borralho,POR,2:50:58.00
W,marathon,los angeles,1984,39,conceiçao ferreira,POR,2:50:58.00
W,marathon,los angeles,1984,40,maria cardenas,MEX,2:51:03.00
W,marathon,los angeles,1984,41,maría luisa ronquillo,MEX,2:51:04.00
W,marathon,los angeles,1984,42,nelly wright,BOL,2:51:35.00
W,marathon,los angeles,1984,43,mary wagaki,KEN,2:52:00.00
W,marathon,los angeles,1984,44,eleonora costa soares de mendonca,BRA,2:52:19.00
M,100m,moscow,1980,1,allan wells,GBR,0:00:10.25
M,100m,moscow,1980,2,silvio leonard sarria,CUB,0:00:10.25
M,100m,moscow,1980,3,peter petrov,BUL,0:00:10.39
M,100m,moscow,1980,4,aleksandr aksinin,URS,0:00:10.42
M,100m,moscow,1980,5,osvaldo lara,CUB,0:00:10.43
M,100m,moscow,1980,6,vladimir muravyov,URS,0:00:10.44
M,100m,moscow,1980,7,marian woronin,POL,0:00:10.46
M,100m,moscow,1980,8,herman panzo,FRA,0:00:10.49
W,100m,moscow,1980,1,lyudmila kondratyeva,URS,0:00:11.06
W,100m,moscow,1980,2,marlies oelsner-göhr,GDR,0:00:11.07
W,100m,moscow,1980,3,ingrid auerswald-lange,GDR,0:00:11.14
W,100m,moscow,1980,4,linda haglund,SWE,0:00:11.16
W,100m,moscow,1980,5,romy müller,GDR,0:00:11.16
W,100m,moscow,1980,6,kathryn smallwood-cook,GBR,0:00:11.28
W,100m,moscow,1980,7,chantal rega,FRA,0:00:11.32
W,100m,moscow,1980,8,heather hunte-oakes,GBR,0:00:11.34
M,200m,moscow,1980,1,pietro mennea,ITA,0:00:20.19
M,200m,moscow,1980,2,allan wells,GBR,0:00:20.21
M,200m,moscow,1980,3,donald quarrie,JAM,0:00:20.29
M,200m,moscow,1980,4,silvio leonard sarria,CUB,0:00:20.30
M,200m,moscow,1980,5,bernhard hoff,GDR,0:00:20.50
M,200m,moscow,1980,6,leszek dunecki,POL,0:00:20.68
M,200m,moscow,1980,7,marian woronin,POL,0:00:20.81
M,200m,moscow,1980,8,osvaldo lara,CUB,0:00:21.19
W,200m,moscow,1980,1,bärbel eckert-wöckel,GDR,0:00:22.03
W,200m,moscow,1980,2,natalia bochina,URS,0:00:22.19
W,200m,moscow,1980,3,merlene ottey-page,JAM,0:00:22.20
W,200m,moscow,1980,4,romy müller,GDR,0:00:22.47
W,200m,moscow,1980,5,kathryn smallwood-cook,GBR,0:00:22.61
W,200m,moscow,1980,6,beverley goddard-callender,GBR,0:00:22.72
W,200m,moscow,1980,7,denise robertson-boyd,AUS,0:00:22.76
W,200m,moscow,1980,8,sonia lannaman,GBR,0:00:22.80
M,400m,moscow,1980,1,viktor markin,URS,0:00:44.60
M,400m,moscow,1980,2,richard mitchell,AUS,0:00:44.84
M,400m,moscow,1980,3,frank schaffer,GDR,0:00:44.87
M,400m,moscow,1980,4,alberto juantorena,CUB,0:00:45.09
M,400m,moscow,1980,5,alfons brijdenbach,BEL,0:00:45.10
M,400m,moscow,1980,6,michael solomon,TTO,0:00:45.55
M,400m,moscow,1980,7,david andrew jenkins,GBR,0:00:45.56
M,400m,moscow,1980,8,joseph coombs,TTO,0:00:46.33
W,400m,moscow,1980,1,marita koch,GDR,0:00:48.88
W,400m,moscow,1980,2,jarmila kratohvilova,TCH,0:00:49.46
W,400m,moscow,1980,3,christina brehmer-lathan,GDR,0:00:49.66
W,400m,moscow,1980,4,irina nazarova,URS,0:00:50.07
W,400m,moscow,1980,5,nina ziuskova,URS,0:00:50.17
W,400m,moscow,1980,6,gabriele löwe,GDR,0:00:51.33
W,400m,moscow,1980,7,pirjo wilmi-haggman,FIN,0:00:51.35
W,400m,moscow,1980,8,linsey macdonald,GBR,0:00:52.40
M,800m,moscow,1980,1,steve ovett,GBR,0:01:45.40
M,800m,moscow,1980,2,sebastian coe,GBR,0:01:45.90
M,800m,moscow,1980,3,nikolai kirov,URS,0:01:46.00
M,800m,moscow,1980,4,agberto concei conceicao guimaraes,BRA,0:01:46.20
M,800m,moscow,1980,5,andreas busse,GDR,0:01:46.90
M,800m,moscow,1980,6,detlef wagenknecht,GDR,0:01:47.00
M,800m,moscow,1980,7,jose marajo,FRA,0:01:47.30
M,800m,moscow,1980,8,david warren,GBR,0:01:49.30
W,800m,moscow,1980,1,nadezhda olizarenko,URS,0:01:53.50
W,800m,moscow,1980,2,olga mineeva,URS,0:01:54.90
W,800m,moscow,1980,3,tatiana providokhina,URS,0:01:55.50
W,800m,moscow,1980,4,martina kampfert,GDR,0:01:56.30
W,800m,moscow,1980,5,hildegard ullrich,GDR,0:01:57.20
W,800m,moscow,1980,6,jolanta januchta,POL,0:01:58.30
W,800m,moscow,1980,7,nikolina shtereva,BUL,0:01:58.80
W,800m,moscow,1980,8,gabriella dorio,ITA,0:01:59.20
M,110m hurdles,moscow,1980,1,thomas munkelt,GDR,0:00:13.39
M,110m hurdles,moscow,1980,2,alejandro casañas,CUB,0:00:13.40
M,110m hurdles,moscow,1980,3,aleksandr puchkov,URS,0:00:13.44
M,110m hurdles,moscow,1980,4,andrey prokofyev,URS,0:00:13.49
M,110m hurdles,moscow,1980,5,jan pusty,POL,0:00:13.68
M,110m hurdles,moscow,1980,6,arto bryggare,FIN,0:00:13.76
M,110m hurdles,moscow,1980,7,javier moracho torrente,ESP,0:00:13.78
M,110m hurdles,moscow,1980,8,yury chervanyov,URS,0:00:15.80
W,100m hurdles,moscow,1980,1,vera komisova,URS,0:00:12.56
W,100m hurdles,moscow,1980,2,johanna schaller-klier,GDR,0:00:12.63
W,100m hurdles,moscow,1980,3,lucyna langer,POL,0:00:12.65
W,100m hurdles,moscow,1980,4,kerstin claus-knabe,GDR,0:00:12.66
W,100m hurdles,moscow,1980,5,grazyna rabsztyn,POL,0:00:12.74
W,100m hurdles,moscow,1980,6,irina litovchenko,URS,0:00:12.84
W,100m hurdles,moscow,1980,7,bettine gartz,GDR,0:00:12.93
W,100m hurdles,moscow,1980,8,zofia bielczyk,POL,0:00:13.08
M,400m hurdles,moscow,1980,1,volker beck,GDR,0:00:48.70
M,400m hurdles,moscow,1980,2,vasyl arkhypenko,URS,0:00:48.86
M,400m hurdles,moscow,1980,3,gary oakes,GBR,0:00:49.11
M,400m hurdles,moscow,1980,4,mykola vasyliev,URS,0:00:49.34
M,400m hurdles,moscow,1980,5,rok kopitar,YUG,0:00:49.67
M,400m hurdles,moscow,1980,6,horia toboc,ROU,0:00:49.84
M,400m hurdles,moscow,1980,7,franz meier,SUI,0:00:50.00
M,400m hurdles,moscow,1980,8,yanko bratanov,BUL,0:00:56.35
M,1500m,moscow,1980,1,sebastian coe,GBR,0:03:38.40
M,1500m,moscow,1980,2,jürgen straub,GDR,0:03:38.80
M,1500m,moscow,1980,3,steve ovett,GBR,0:03:39.00
M,1500m,moscow,1980,4,andreas busse,GDR,0:03:40.20
M,1500m,moscow,1980,5,vittorio fontanella,ITA,0:03:40.40
M,1500m,moscow,1980,6,jozef plachý,TCH,0:03:40.70
M,1500m,moscow,1980,7,jose marajo,FRA,0:03:41.50
M,1500m,moscow,1980,8,stephen cram,GBR,0:03:42.00
M,1500m,moscow,1980,9,dragan zdravkovic,YUG,0:03:43.10
W,1500m,moscow,1980,1,tatiana kazankina,URS,0:03:56.60
W,1500m,moscow,1980,2,christiane stoll-wartenberg,GDR,0:03:57.80
W,1500m,moscow,1980,3,nadezhda olizarenko,URS,0:03:59.60
W,1500m,moscow,1980,4,gabriella dorio,ITA,0:04:00.30
W,1500m,moscow,1980,5,ulrike klapezynski-bruns,GDR,0:04:00.70
W,1500m,moscow,1980,6,liubov smolka,URS,0:04:01.30
W,1500m,moscow,1980,7,maricica puica,ROU,0:04:01.30
W,1500m,moscow,1980,8,ileana silai,ROU,0:04:03.00
W,1500m,moscow,1980,9,natalia andre-marasescu,ROU,0:04:04.80
M,5000m,moscow,1980,1,miruts yifter,ETH,0:13:21.00
M,5000m,moscow,1980,2,suleiman nyambui,TAN,0:13:21.60
M,5000m,moscow,1980,3,kaarlo maaninka,FIN,0:13:22.00
M,5000m,moscow,1980,4,eamonn coghlan,IRL,0:13:22.80
M,5000m,moscow,1980,5,markus ryffel,SUI,0:13:23.10
M,5000m,moscow,1980,6,dietmar millonig,AUT,0:13:23.30
M,5000m,moscow,1980,7,john treacy,IRL,0:13:23.70
M,5000m,moscow,1980,8,aleksandr fedotkin,URS,0:13:24.10
M,5000m,moscow,1980,9,jiri sykora,TCH,0:13:25.00
M,5000m,moscow,1980,10,yohannes mohamed,ETH,0:13:28.40
M,5000m,moscow,1980,11,martti vainio,FIN,0:13:32.10
M,5000m,moscow,1980,12,mohamed kedir,ETH,0:13:34.20
M,10000m,moscow,1980,1,miruts yifter,ETH,0:27:42.70
M,10000m,moscow,1980,2,kaarlo maaninka,FIN,0:27:44.30
M,10000m,moscow,1980,3,mohamed kedir,ETH,0:27:44.70
M,10000m,moscow,1980,4,tolossa kotu,ETH,0:27:46.50
M,10000m,moscow,1980,5,lasse viren,FIN,0:27:50.50
M,10000m,moscow,1980,6,jorg peter,GDR,0:28:05.60
M,10000m,moscow,1980,7,werner schildhauer,GDR,0:28:11.00
M,10000m,moscow,1980,8,enn sellik,URS,0:28:13.80
M,10000m,moscow,1980,9,bill scott,AUS,0:28:15.10
M,10000m,moscow,1980,10,ilie floroiu,ROU,0:28:16.30
M,10000m,moscow,1980,11,brendan foster,GBR,0:28:22.60
M,10000m,moscow,1980,12,michael mcleod,GBR,0:28:40.80
M,10000m,moscow,1980,13,martti vainio,FIN,0:28:46.30
M,10000m,moscow,1980,14,gerard tebroke,NED,0:28:50.10
M,marathon,moscow,1980,1,waldemar cierpinski,GDR,2:11:03.00
M,marathon,moscow,1980,2,gerard nijboer,NED,2:11:20.00
M,marathon,moscow,1980,3,setymkul dzhumanazarov,URS,2:11:35.00
M,marathon,moscow,1980,4,vladimir kotov,URS,2:12:05.00
M,marathon,moscow,1980,5,leonid moseyev,URS,2:12:14.00
M,marathon,moscow,1980,6,rodolfo gomez,MEX,2:12:39.00
M,marathon,moscow,1980,7,dereje nedi,ETH,2:12:44.00
M,marathon,moscow,1980,8,massimo magnani,ITA,2:13:12.00
M,marathon,moscow,1980,9,karel lismont,BEL,2:13:27.00
M,marathon,moscow,1980,10,rob de castella,AUS,2:14:31.00
M,marathon,moscow,1980,11,joachim truppel,GDR,2:14:55.00
M,marathon,moscow,1980,12,ferenc szekeres,HUN,2:15:18.00
M,marathon,moscow,1980,13,mark smet,BEL,2:16:00.00
M,marathon,moscow,1980,14,emmanuel ndiemandoi,TAN,2:16:47.00
M,marathon,moscow,1980,15,gidemas shahanga,TAN,2:16:47.00
M,marathon,moscow,1980,16,ana cleto pereira pinto,POR,2:17:04.00
M,marathon,moscow,1980,17,domingo tibaduiza reyes,COL,2:17:06.00
M,marathon,moscow,1980,18,rik schoofs,BEL,2:17:28.00
M,marathon,moscow,1980,19,kjell-erik stahl,SWE,2:17:44.00
M,marathon,moscow,1980,20,mikhail koussis,GRE,2:18:02.00
M,marathon,moscow,1980,21,jurgen eberding,GDR,2:18:04.00
M,marathon,moscow,1980,22,eleuterio anton,ESP,2:18:16.00
M,marathon,moscow,1980,23,leodigard martin,TAN,2:18:21.00
M,marathon,moscow,1980,24,moges alemayehu,ETH,2:18:40.00
M,marathon,moscow,1980,25,jules randrianarivelo,MAD,2:19:23.00
M,marathon,moscow,1980,26,zbigniew pierzynka,POL,2:20:03.00
M,marathon,moscow,1980,27,chun-son koh,PRK,2:20:08.00
M,marathon,moscow,1980,28,christopher wardlaw,AUS,2:20:42.00
M,marathon,moscow,1980,29,jong hyong li,PRK,2:21:10.00
M,marathon,moscow,1980,30,tommy persson,SWE,2:21:11.00
M,marathon,moscow,1980,31,hari chand,IND,2:22:08.00
M,marathon,moscow,1980,32,hakan spik,FIN,2:22:24.00
M,marathon,moscow,1980,33,sop-choe chang,PRK,2:22:42.00
M,marathon,moscow,1980,34,luis barbosa,COL,2:22:58.00
M,marathon,moscow,1980,35,marco marchei,ITA,2:23:21.00
M,marathon,moscow,1980,36,vincent rakabaele,LES,2:23:29.00
M,marathon,moscow,1980,37,baikuntha manandhar,NEP,2:23:51.00
M,marathon,moscow,1980,38,richard hooper,IRL,2:23:53.00
M,marathon,moscow,1980,39,josef steiner,AUT,2:24:24.00
M,marathon,moscow,1980,40,ulise joseph peter desjardins,SUI,2:24:53.00
M,marathon,moscow,1980,41,cor vriend,NED,2:26:41.00
M,marathon,moscow,1980,42,patrick hooper,IRL,2:30:28.00
M,marathon,moscow,1980,43,buumba gabriel halwand,ZAM,2:36:51.00
M,marathon,moscow,1980,44,issa chetoui,LBA,2:38:01.00
M,marathon,moscow,1980,45,mukundahari shrestha,NEP,2:38:52.00
M,marathon,moscow,1980,46,baba ibrahim suma-keita,SLE,2:41:20.00
M,marathon,moscow,1980,47,soe khin,MYA,2:41:41.00
M,marathon,moscow,1980,48,damiano musonda musonda,ZAM,2:42:11.00
M,marathon,moscow,1980,49,enemri najem al-marghani,LBA,2:42:27.00
M,marathon,moscow,1980,50,quyen nguyen,VIE,2:44:37.00
M,marathon,moscow,1980,51,tapfumaneyi jonga,ZIM,2:47:17.00
M,marathon,moscow,1980,52,emmanuel mpioh,CGO,2:48:17.00
M,marathon,moscow,1980,53,abel nkhoma,ZIM,2:53:35.00
M,100m,montreal,1976,1,hasely crawford,TTO,0:00:10.06
M,100m,montreal,1976,2,donald quarrie,JAM,0:00:10.08
M,100m,montreal,1976,3,valeriy borzov,URS,0:00:10.14
M,100m,montreal,1976,4,harvey edward glance,USA,0:00:10.19
M,100m,montreal,1976,5,guy abrahams,PAN,0:00:10.25
M,100m,montreal,1976,6,john wesley jones,USA,0:00:10.27
M,100m,montreal,1976,7,klaus-dieter kurrat,GDR,0:00:10.31
M,100m,montreal,1976,8,peter petrov,BUL,0:00:10.35
W,100m,montreal,1976,1,annegret richter,FRG,0:00:11.08
W,100m,montreal,1976,2,renate stecher,GDR,0:00:11.13
W,100m,montreal,1976,3,inge helten,FRG,0:00:11.17
W,100m,montreal,1976,4,raelene ann boyle,AUS,0:00:11.23
W,100m,montreal,1976,5,evelyn ashford,USA,0:00:11.24
W,100m,montreal,1976,6,chandra danette cheeseborough,USA,0:00:11.31
W,100m,montreal,1976,7,andrea joan caron lynch,GBR,0:00:11.32
W,100m,montreal,1976,8,marlies oelsner-göhr,GDR,0:00:11.34
M,200m,montreal,1976,1,donald quarrie,JAM,0:00:20.23
M,200m,montreal,1976,2,millard frank jr. hampton,USA,0:00:20.29
M,200m,montreal,1976,3,dwayne eugene evans,USA,0:00:20.43
M,200m,montreal,1976,4,pietro mennea,ITA,0:00:20.54
M,200m,montreal,1976,5,ruy da silva,BRA,0:00:20.84
M,200m,montreal,1976,6,bogdan grzejszczak,POL,0:00:20.91
M,200m,montreal,1976,7,colin bradford,JAM,0:00:21.17
M,200m,montreal,1976,8,hasely crawford,TTO,0:01:19.60
W,200m,montreal,1976,1,bärbel eckert-wöckel,GDR,0:00:22.37
W,200m,montreal,1976,2,annegret richter,FRG,0:00:22.39
W,200m,montreal,1976,3,renate stecher,GDR,0:00:22.47
W,200m,montreal,1976,4,carla bodendorf,GDR,0:00:22.64
W,200m,montreal,1976,5,inge helten,FRG,0:00:22.68
W,200m,montreal,1976,6,tatiana prorochenko,URS,0:00:23.03
W,200m,montreal,1976,7,denise robertson-boyd,AUS,0:00:23.05
W,200m,montreal,1976,8,chantal rega,FRA,0:00:23.09
M,400m,montreal,1976,1,alberto juantorena,CUB,0:00:44.26
M,400m,montreal,1976,2,frederick vaughn newhouse,USA,0:00:44.40
M,400m,montreal,1976,3,herman ronald frazier,USA,0:00:44.95
M,400m,montreal,1976,4,alfons brijdenbach,BEL,0:00:45.04
M,400m,montreal,1976,5,maxwell lander parks,USA,0:00:45.24
M,400m,montreal,1976,6,richard mitchell,AUS,0:00:45.40
M,400m,montreal,1976,7,david andrew jenkins,GBR,0:00:45.57
M,400m,montreal,1976,8,jan werner,POL,0:00:45.63
W,400m,montreal,1976,1,irena szewińska,POL,0:00:49.28
W,400m,montreal,1976,2,christina brehmer-lathan,GDR,0:00:50.51
W,400m,montreal,1976,3,ellen stropahl-streidt,GDR,0:00:50.55
W,400m,montreal,1976,4,pirjo wilmi-haggman,FIN,0:00:50.56
W,400m,montreal,1976,5,rosalyn evette bryant,USA,0:00:50.65
W,400m,montreal,1976,6,sheila rena ingram,USA,0:00:50.90
W,400m,montreal,1976,7,riitta liisa salin-hagman,FIN,0:00:50.98
W,400m,montreal,1976,8,deborah elaine sapenter,USA,0:00:51.66
M,800m,montreal,1976,1,alberto juantorena,CUB,0:01:43.50
M,800m,montreal,1976,2,ivo van damme,BEL,0:01:43.86
M,800m,montreal,1976,3,richard charles wohlhuter,USA,0:01:44.12
M,800m,montreal,1976,4,willi wulbeck,FRG,0:01:45.26
M,800m,montreal,1976,5,steve ovett,GBR,0:01:45.44
M,800m,montreal,1976,6,lucijano susanj,YUG,0:01:45.75
M,800m,montreal,1976,7,singh singh,IND,0:01:45.77
M,800m,montreal,1976,8,carlo grippo,ITA,0:01:48.39
W,800m,montreal,1976,1,tatiana kazankina,URS,0:01:54.94
W,800m,montreal,1976,2,nikolina shtereva,BUL,0:01:55.42
W,800m,montreal,1976,3,elfi zinn,GDR,0:01:55.60
W,800m,montreal,1976,4,anita weiss,GDR,0:01:55.74
W,800m,montreal,1976,5,svetlana styrkina,URS,0:01:56.44
W,800m,montreal,1976,6,svetla zlateva,BUL,0:01:57.21
W,800m,montreal,1976,7,doris gluth,GDR,0:01:58.99
W,800m,montreal,1976,8,mariana suman,ROU,0:02:02.21
M,110m hurdles,montreal,1976,1,guy drut,FRA,0:00:13.30
M,110m hurdles,montreal,1976,2,alejandro casañas,CUB,0:00:13.33
M,110m hurdles,montreal,1976,3,willie davenport,USA,0:00:13.38
M,110m hurdles,montreal,1976,4,charles wayne foster,USA,0:00:13.41
M,110m hurdles,montreal,1976,5,thomas munkelt,GDR,0:00:13.44
M,110m hurdles,montreal,1976,6,james earl owens,USA,0:00:13.73
M,110m hurdles,montreal,1976,7,vyacheslav kulebyakin,URS,0:00:13.93
M,110m hurdles,montreal,1976,8,viktor myasnikov,URS,0:00:13.94
W,100m hurdles,montreal,1976,1,johanna schaller-klier,GDR,0:00:12.77
W,100m hurdles,montreal,1976,2,tatiana anisimova,URS,0:00:12.78
W,100m hurdles,montreal,1976,3,natalya lebedeva,URS,0:00:12.80
W,100m hurdles,montreal,1976,4,gudrun behrend,GDR,0:00:12.82
W,100m hurdles,montreal,1976,5,grazyna rabsztyn,POL,0:00:12.96
W,100m hurdles,montreal,1976,6,esther shakhamorov-roth,ISR,0:00:13.04
W,100m hurdles,montreal,1976,7,valeria bufanu-stefanescu,ROU,0:00:13.35
W,100m hurdles,montreal,1976,8,ileana ongar,ITA,0:00:13.51
M,400m hurdles,montreal,1976,1,edwin moses,USA,0:00:47.63
M,400m hurdles,montreal,1976,2,michael lyle shine,USA,0:00:48.69
M,400m hurdles,montreal,1976,3,yevgeni gavrilenko,URS,0:00:49.45
M,400m hurdles,montreal,1976,4,quentin david wheeler,USA,0:00:49.86
M,400m hurdles,montreal,1976,5,jose carvalho,POR,0:00:49.94
M,400m hurdles,montreal,1976,6,yanko bratanov,BUL,0:00:50.03
M,400m hurdles,montreal,1976,7,damaso luis alfonso reyes,CUB,0:00:50.19
M,400m hurdles,montreal,1976,8,alan peter pascoe,GBR,0:00:51.29
M,1500m,montreal,1976,1,john walker,NZL,0:03:39.17
M,1500m,montreal,1976,2,ivo van damme,BEL,0:03:39.27
M,1500m,montreal,1976,3,paul-heinz wellmann,FRG,0:03:39.33
M,1500m,montreal,1976,4,eamonn coghlan,IRL,0:03:39.51
M,1500m,montreal,1976,5,frank clement,GBR,0:03:39.65
M,1500m,montreal,1976,6,richard charles wohlhuter,USA,0:03:40.64
M,1500m,montreal,1976,7,david moorcroft,GBR,0:03:40.94
M,1500m,montreal,1976,8,william graham crouch,AUS,0:03:41.80
M,1500m,montreal,1976,9,janos zemen,HUN,0:03:43.02
W,1500m,montreal,1976,1,tatiana kazankina,URS,0:04:05.48
W,1500m,montreal,1976,2,gunhild hoffmeister,GDR,0:04:06.02
W,1500m,montreal,1976,3,ulrike klapezynski-bruns,GDR,0:04:06.09
W,1500m,montreal,1976,4,nikolina shtereva,BUL,0:04:06.57
W,1500m,montreal,1976,5,lyudmila bragina,URS,0:04:07.20
W,1500m,montreal,1976,6,gabriella dorio,ITA,0:04:07.27
W,1500m,montreal,1976,7,ellen tittel-wellman,FRG,0:04:07.91
W,1500m,montreal,1976,8,janice melbourne merrill,USA,0:04:08.54
W,1500m,montreal,1976,9,siv nina anette holmen,FIN,0:04:09.55
M,5000m,montreal,1976,1,lasse viren,FIN,0:13:24.76
M,5000m,montreal,1976,2,dick theodorus quax,NZL,0:13:25.16
M,5000m,montreal,1976,3,klaus-peter hildenbrand,FRG,0:13:25.38
M,5000m,montreal,1976,4,rodney dixon,NZL,0:13:25.50
M,5000m,montreal,1976,5,brendan foster,GBR,0:13:26.19
M,5000m,montreal,1976,6,willy polleunis,BEL,0:13:26.99
M,5000m,montreal,1976,7,ian stewart,GBR,0:13:27.65
M,5000m,montreal,1976,8,aniceto simoes,POR,0:13:29.38
M,5000m,montreal,1976,9,knut kvalheim,NOR,0:13:30.33
M,5000m,montreal,1976,10,detlef uhlemann,FRG,0:13:31.07
M,5000m,montreal,1976,11,enn sellik,URS,0:13:36.72
M,5000m,montreal,1976,12,paul geoffrey geis,USA,0:13:42.51
M,5000m,montreal,1976,13,pekka johannes paivarinta,FIN,0:13:46.61
M,10000m,montreal,1976,1,lasse viren,FIN,0:27:40.38
M,10000m,montreal,1976,2,carlos lopes,POR,0:27:45.17
M,10000m,montreal,1976,3,brendan foster,GBR,0:27:54.92
M,10000m,montreal,1976,4,anthony derek simmons,GBR,0:27:56.26
